student_id,student_country,date_registered,purchase_id,purchase_type,date_purchased,days_taken,num_rated_courses,avg_rated_courses,avg_course_watched,total_time_watched,engagement_quizzes,engagement_exams,engagement_lessons,avg_exam_score,no_of_questions
280570,US,2022-07-06,,,,,1.0,5.0,48.3,48.3,1.0,0.0,1.0,,
280571,AZ,2022-07-06,,,,,,,,,,,,,
280572,IN,2022-07-06,,,,,,,,,,,,,
280573,IN,2022-07-06,,,,,,,,,,,,,
280574,IN,2022-07-06,,,,,,,,,,,,,
280575,SA,2022-07-06,,,,,,,,,,,,,
280576,IN,2022-07-06,,,,,,,,,,,,,
280577,IN,2022-07-06,,,,,,,5.2,5.2,0.0,0.0,1.0,,
280578,GB,2022-07-06,,,,,,,,,,,,,
280579,US,2022-07-06,,,,,,,42.2,84.4,1.0,1.0,2.0,66.66666666666667,
280580,PK,2022-07-06,,,,,,,0.6,0.6,0.0,0.0,1.0,,
280581,PK,2022-07-06,,,,,2.0,5.0,83.0,83.0,1.0,1.0,1.0,77.66666666666667,
280582,IN,2022-07-06,,,,,,,,,,,,,
280583,CA,2022-07-06,,,,,,,27.2,27.2,1.0,0.0,1.0,,
280584,SA,2022-07-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280585,AU,2022-07-06,,,,,,,,,,,,,
280586,IN,2022-07-06,,,,,,,6.2,6.2,1.0,0.0,1.0,,
280587,GB,2022-07-06,,,,,,,11.033333333333333,33.1,3.0,0.0,3.0,,
280588,CA,2022-07-06,,,,,,,,,,,,,
280589,NG,2022-07-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280590,US,2022-07-06,,,,,,,,,,,,,
280591,CA,2022-07-06,,,,,,,7.05,14.1,0.0,0.0,2.0,,
280592,US,2022-07-06,,,,,,,,,,,,,
280593,TR,2022-07-06,,,,,,,,,,,,,
280594,US,2022-07-06,,,,,,,0.85,1.7,0.0,0.0,2.0,,
280595,EG,2022-07-06,,,,,,,6.6,6.6,1.0,0.0,1.0,,
280596,PK,2022-07-06,,,,,,,0.7,0.7,0.0,0.0,1.0,,
280597,US,2022-07-06,,,,,,,,,,,,,
280598,EG,2022-07-07,,,,,,,25.900000000000002,51.800000000000004,0.0,0.0,2.0,,
280599,AU,2022-07-07,,,,,,,7.65,15.3,0.0,0.0,2.0,,
280600,US,2022-07-07,,,,,,,,,,,,,
280601,DZ,2022-07-07,,,,,,,10.3,10.3,0.0,0.0,1.0,,
280602,VN,2022-07-07,,,,,,,,,,,,,
280603,CA,2022-07-07,,,,,,,,,,,,,
280604,IN,2022-07-07,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280605,GH,2022-07-07,,,,,,,,,,,,,
280606,TR,2022-07-07,,,,,,,,,,,,,
280607,US,2022-07-07,,,,,,,,,,,,,
280608,US,2022-07-07,,,,,,,,,,,,,
280609,US,2022-07-07,,,,,,,12.366666666666667,37.1,2.0,0.0,3.0,,
280610,US,2022-07-07,,,,,,,,,,,,,
280612,ID,2022-07-07,,,,,,,3.3,3.3,0.0,0.0,1.0,,
280613,US,2022-07-07,20778.0,Annual,2022-07-13,6 days,,,49.5,49.5,1.0,1.0,1.0,83.5,
280614,ID,2022-07-07,,,,,,,,,,,,,
280615,US,2022-07-07,,,,,,,,,,,,,
280616,ES,2022-07-07,,,,,,,19.9,19.9,1.0,0.0,1.0,,
280617,IN,2022-07-07,,,,,,,,,,,,,
280618,IN,2022-07-07,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280619,US,2022-07-07,,,,,,,0.8,0.8,0.0,0.0,1.0,,
280620,PT,2022-07-07,,,,,,,,,,,,,
280621,IN,2022-07-07,,,,,,,,,,,,,
280622,GE,2022-07-07,,,,,,,,,,,,,
280623,UG,2022-07-07,,,,,,,9.0,9.0,0.0,0.0,1.0,,
280624,KH,2022-07-07,,,,,,,0.8,0.8,0.0,0.0,1.0,,
280625,US,2022-07-07,,,,,,,,,,,,,
280627,IN,2022-07-07,,,,,,,,,,,,,
280628,PK,2022-07-07,,,,,,,7.0,7.0,1.0,0.0,1.0,,
280629,NO,2022-07-07,,,,,,,,,,,,,
280630,IT,2022-07-07,,,,,,,,,,,,,
280631,IN,2022-07-07,,,,,,,22.5,22.5,1.0,0.0,1.0,,
280632,RU,2022-07-07,,,,,,,1.6,1.6,0.0,0.0,1.0,,
280633,GB,2022-07-07,,,,,,,,,,,,,
280634,US,2022-07-07,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280635,IN,2022-07-07,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280636,IN,2022-07-07,,,,,,,,,,,,,
280637,SA,2022-07-07,,,,,,,,,,,,,
280638,NP,2022-07-07,,,,,,,,,,,,,
280639,IN,2022-07-07,,,,,,,,,,,,,
280641,IN,2022-07-07,,,,,,,,,,,,,
280642,GB,2022-07-07,,,,,,,,,,,,,
280643,DE,2022-07-07,,,,,,,,,,,,,
280644,IT,2022-07-07,,,,,,,34.0,136.0,3.0,2.0,4.0,80.66666666666667,
280645,IN,2022-07-07,,,,,,,,,,,,,
280646,IN,2022-07-07,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280647,RO,2022-07-07,,,,,,,20.45,40.9,2.0,0.0,2.0,,
280648,BG,2022-07-07,,,,,,,,,,,,,
280649,RU,2022-07-07,,,,,,,1.3,1.3,0.0,0.0,1.0,,
280650,US,2022-07-07,,,,,,,2.3,2.3,0.0,0.0,1.0,,
280651,US,2022-07-07,,,,,,,14.1,14.1,1.0,0.0,1.0,,
280652,US,2022-07-07,,,,,,,,,,,,,
280653,DE,2022-07-07,,,,,,,1.6,1.6,0.0,0.0,1.0,,
280654,FR,2022-07-07,,,,,,,,,,,,,
280655,NG,2022-07-07,,,,,1.0,5.0,7.783333333333334,46.7,2.0,1.0,6.0,75.0,
280656,ID,2022-07-07,,,,,,,10.4,20.8,0.0,0.0,2.0,,
280657,PK,2022-07-07,,,,,,,,,,,,,
280658,NG,2022-07-07,,,,,,,,,,,,,
280659,NG,2022-07-07,,,,,,,7.7,7.7,0.0,0.0,1.0,,
280660,EG,2022-07-07,,,,,,,,,,,,,
280661,GB,2022-07-07,,,,,,,,,,,,,
280662,IN,2022-07-07,,,,,,,,,0.0,1.0,0.0,17.0,
280663,US,2022-07-07,,,,,,,,,,,,,
280664,ES,2022-07-07,,,,,,,34.6,34.6,1.0,0.0,1.0,,
280665,IN,2022-07-07,,,,,,,,,,,,,
280666,US,2022-07-07,,,,,,,,,,,,,
280667,IN,2022-07-07,,,,,,,,,,,,,
280668,CZ,2022-07-07,,,,,,,,,,,,,
280669,IN,2022-07-07,,,,,,,,,,,,,
280670,IN,2022-07-07,,,,,,,,,,,,,
280671,TR,2022-07-07,,,,,,,,,,,,,
280672,IN,2022-07-07,,,,,,,,,,,,,
280673,NG,2022-07-07,,,,,,,,,,,,,
280674,IN,2022-07-07,,,,,,,,,,,,,
280675,HK,2022-07-07,,,,,,,,,,,,,
280676,EG,2022-07-07,,,,,,,,,,,,,
280677,IN,2022-07-07,,,,,,,,,,,,,
280678,TR,2022-07-07,,,,,,,1.1,1.1,0.0,0.0,1.0,,
280680,US,2022-07-07,,,,,,,39.6,39.6,0.0,0.0,1.0,,
280681,IN,2022-07-07,,,,,,,,,,,,,
280682,IN,2022-07-07,,,,,,,,,,,,,
280683,IN,2022-07-07,,,,,,,,,,,,,
280684,MG,2022-07-07,,,,,,,,,,,,33.0,
280685,IN,2022-07-07,,,,,,,,,,,,,
280686,IN,2022-07-07,,,,,,,,,,,,,
280687,GB,2022-07-07,,,,,,,,,,,,,
280688,GB,2022-07-07,,,,,,,,,,,,,
280689,GB,2022-07-07,20823.0,Monthly,2022-07-15,8 days,,,119.2,119.2,1.0,1.0,1.0,74.0,
280690,IN,2022-07-07,,,,,,,,,,,,,
280691,IN,2022-07-07,,,,,,,8.52,42.6,3.0,0.0,5.0,,
280692,BR,2022-07-07,,,,,,,1.4,1.4,0.0,0.0,1.0,,
280693,PK,2022-07-07,,,,,,,,,,,,,
280694,IN,2022-07-07,,,,,,,10.1,10.1,1.0,0.0,1.0,,
280695,IN,2022-07-07,,,,,,,,,,,,,
280696,BR,2022-07-07,,,,,,,6.3,6.3,0.0,0.0,1.0,,
280697,NL,2022-07-07,,,,,,,1.3,1.3,1.0,0.0,1.0,,
280698,CA,2022-07-07,,,,,,,,,,,,,
280699,GB,2022-07-07,,,,,,,,,,,,,
280700,US,2022-07-07,,,,,,,,,,,,,
280701,US,2022-07-07,,,,,,,,,,,,,
280702,IN,2022-07-07,,,,,,,14.3,14.3,1.0,0.0,1.0,,
280703,US,2022-07-07,,,,,,,,,,,,,
280704,US,2022-07-07,,,,,,,,,,,,,
280705,DE,2022-07-07,,,,,,,,,,,,,
280706,GB,2022-07-07,,,,,,,6.6,6.6,0.0,0.0,1.0,,
280707,VE,2022-07-07,,,,,,,,,,,,,
280708,US,2022-07-07,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280709,US,2022-07-07,20645.0,Monthly,2022-07-08,1 days,,,47.85,95.7,2.0,1.0,2.0,17.0,
280710,GH,2022-07-07,,,,,,,,,,,,,
280711,SA,2022-07-07,,,,,,,3.0999999999999996,6.199999999999999,0.0,0.0,2.0,,
280712,US,2022-07-07,,,,,,,10.0,40.0,1.0,0.0,4.0,,
280713,US,2022-07-07,,,,,,,,,,,,,
280714,SG,2022-07-08,,,,,,,18.8,18.8,0.0,0.0,1.0,,
280715,US,2022-07-08,,,,,,,,,,,,,
280716,BR,2022-07-08,,,,,,,0.7,0.7,0.0,0.0,1.0,,
280717,VN,2022-07-08,,,,,,,2.4,2.4,0.0,0.0,1.0,,
280719,EG,2022-07-08,,,,,,,,,,,,,
280720,TR,2022-07-08,,,,,,,,,,,,,
280721,NP,2022-07-08,,,,,,,1.2,1.2,0.0,0.0,1.0,,
280722,NP,2022-07-08,,,,,,,16.7,16.7,1.0,0.0,1.0,,
280723,IN,2022-07-08,,,,,,,2.1,2.1,0.0,0.0,1.0,,
280725,US,2022-07-08,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280726,TH,2022-07-08,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280727,US,2022-07-08,,,,,,,,,,,,,
280728,US,2022-07-08,,,,,,,1.1,1.1,0.0,1.0,1.0,83.5,
280729,IN,2022-07-08,,,,,,,32.9,32.9,1.0,0.0,1.0,,
280730,US,2022-07-08,,,,,,,4.7,4.7,0.0,0.0,1.0,,
280731,VN,2022-07-08,,,,,,,,,,,,,
280732,PK,2022-07-08,,,,,,,8.6,8.6,0.0,0.0,1.0,,
280733,IN,2022-07-08,,,,,,,,,,,,,
280734,IN,2022-07-08,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280735,US,2022-07-08,,,,,,,,,,,,,
280736,IN,2022-07-08,,,,,,,0.9,0.9,0.0,0.0,1.0,,
280737,US,2022-07-08,,,,,,,16.900000000000002,33.800000000000004,2.0,0.0,2.0,,
280738,US,2022-07-08,,,,,,,8.5,8.5,0.0,0.0,1.0,,
280739,IN,2022-07-08,,,,,,,13.4,13.4,1.0,0.0,1.0,,
280740,IN,2022-07-08,,,,,,,,,,,,,
280741,GH,2022-07-08,,,,,,,,,,,,,
280742,IN,2022-07-08,,,,,,,27.133333333333336,81.4,2.0,1.0,3.0,58.5,
280743,IN,2022-07-08,,,,,,,,,,,,,
280745,SA,2022-07-08,,,,,,,41.8,41.8,0.0,0.0,1.0,,
280746,US,2022-07-08,,,,,,,,,,,,,
280747,KE,2022-07-08,,,,,,,,,,,,,
280748,IL,2022-07-08,,,,,,,,,,,,,
280749,QA,2022-07-08,,,,,,,,,,,,,
280750,US,2022-07-08,,,,,,,,,,,,,
280751,GB,2022-07-08,,,,,,,26.2,78.6,3.0,0.0,3.0,,
280752,ID,2022-07-08,,,,,,,,,,,,,
280753,KE,2022-07-08,,,,,,,2.8,2.8,0.0,0.0,1.0,,
280754,SG,2022-07-08,,,,,,,1.2,1.2,0.0,0.0,1.0,,
280755,US,2022-07-08,,,,,,,,,,,,,
280756,IN,2022-07-08,,,,,,,,,,,,,
280757,GB,2022-07-08,,,,,,,,,,,,,
280758,EG,2022-07-08,,,,,,,,,,,,,
280759,IN,2022-07-08,,,,,,,,,,,,,
280760,AZ,2022-07-08,,,,,,,,,,,,,
280761,GB,2022-07-08,,,,,,,,,,,,,
280762,IN,2022-07-08,,,,,,,0.8,0.8,0.0,0.0,1.0,,
280763,IN,2022-07-08,,,,,,,27.5,27.5,1.0,0.0,1.0,,
280764,DE,2022-07-08,,,,,,,,,,,,,
280765,IN,2022-07-08,,,,,,,,,,,,,
280766,IN,2022-07-08,,,,,,,,,,,,,
280767,US,2022-07-08,,,,,,,14.3,14.3,1.0,0.0,1.0,,
280768,US,2022-07-08,,,,,,,,,,,,,
280769,GB,2022-07-08,,,,,,,,,,,,,
280770,IT,2022-07-08,,,,,,,1.6,1.6,0.0,0.0,1.0,,
280771,PK,2022-07-08,,,,,,,,,,,,,
280772,UA,2022-07-08,21543.0,Monthly,2022-08-09,32 days,2.0,3.0,35.269999999999996,705.4,11.0,10.0,20.0,75.45,
280773,IN,2022-07-08,,,,,,,,,,,,,
280774,IN,2022-07-08,,,,,,,,,,,,,
280775,IN,2022-07-08,,,,,,,,,,,,,
280776,BG,2022-07-08,,,,,,,,,,,,,
280777,AR,2022-07-08,,,,,,,,,,,,100.0,
280778,BG,2022-07-08,,,,,,,,,,,,,
280779,DK,2022-07-08,,,,,,,0.6,0.6,0.0,0.0,1.0,,
280780,DE,2022-07-08,,,,,,,4.3,4.3,0.0,0.0,1.0,,
280781,CA,2022-07-08,,,,,,,,,,,,,
280782,IN,2022-07-08,,,,,,,,,,,,,
280783,BG,2022-07-08,,,,,,,,,,,,,
280784,PK,2022-07-08,,,,,,,,,,,,,
280785,US,2022-07-08,,,,,,,4.0,4.0,0.0,0.0,1.0,,
280786,US,2022-07-08,,,,,,,,,,,,,
280788,IN,2022-07-08,,,,,1.0,5.0,16.15,32.3,1.0,0.0,2.0,,
280789,SE,2022-07-08,,,,,,,1.4,1.4,0.0,0.0,1.0,,
280790,IN,2022-07-08,,,,,,,,,,,,,
280791,US,2022-07-08,,,,,,,,,,,,,
280792,GH,2022-07-08,,,,,,,38.5,38.5,1.0,0.0,1.0,,
280793,US,2022-07-08,,,,,,,0.4,0.4,0.0,0.0,1.0,,
280795,VN,2022-07-08,,,,,,,1.3,1.3,0.0,0.0,1.0,,
280796,PK,2022-07-08,,,,,,,14.8,14.8,1.0,0.0,1.0,,
280797,US,2022-07-08,,,,,,,4.6,4.6,0.0,0.0,1.0,,
280798,IN,2022-07-08,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280799,TR,2022-07-08,,,,,1.0,5.0,47.0,47.0,1.0,1.0,1.0,83.5,
280800,SV,2022-07-08,,,,,,,0.9,0.9,1.0,1.0,1.0,0.0,
280802,IN,2022-07-08,,,,,,,,,,,,,
280803,CA,2022-07-08,,,,,,,,,,,,,
280804,IN,2022-07-08,,,,,,,7.55,30.2,2.0,0.0,4.0,,
280805,IN,2022-07-08,,,,,,,,,,,,,
280806,IN,2022-07-08,,,,,,,,,,,,,
280807,IN,2022-07-08,,,,,,,1.2,1.2,0.0,0.0,1.0,,
280808,IN,2022-07-08,,,,,,,,,,,,,
280809,US,2022-07-08,,,,,,,,,,,,,
280810,PT,2022-07-08,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280811,ES,2022-07-08,,,,,,,18.0,18.0,1.0,0.0,1.0,,
280812,US,2022-07-08,,,,,,,,,,,,,
280813,PT,2022-07-08,,,,,1.0,5.0,26.05,52.1,1.0,1.0,2.0,75.0,
280815,IN,2022-07-08,,,,,,,,,,,,,
280816,IN,2022-07-08,,,,,,,,,,,,,
280817,AR,2022-07-08,,,,,,,,,,,,,
280819,IN,2022-07-08,,,,,,,,,,,,,
280820,SA,2022-07-08,,,,,,,2.8,2.8,0.0,0.0,1.0,,
280821,US,2022-07-08,20935.0,Annual,2022-07-19,11 days,1.0,3.0,23.066666666666666,69.2,2.0,1.0,3.0,83.33333333333333,
280822,NZ,2022-07-08,,,,,,,45.2,45.2,1.0,1.0,1.0,75.0,
280823,IN,2022-07-08,,,,,,,1.4,1.4,0.0,0.0,1.0,,
280824,IN,2022-07-08,,,,,,,,,,,,,
280825,US,2022-07-08,20824.0,Annual,2022-07-15,7 days,,,4.95,9.9,1.0,0.0,2.0,,
280826,DE,2022-07-08,,,,,,,,,,,,,
280828,US,2022-07-08,,,,,,,1.3,1.3,0.0,0.0,1.0,,
280829,US,2022-07-08,,,,,,,73.9,73.9,1.0,0.0,1.0,,
280830,GH,2022-07-08,,,,,,,21.6,43.2,2.0,1.0,2.0,83.5,
280831,UA,2022-07-08,,,,,,,,,,,,,
280832,NZ,2022-07-08,,,,,,,,,,,,,
280833,IT,2022-07-08,,,,,,,,,,,,,
280834,US,2022-07-08,21120.0,Annual,2022-07-25,17 days,,,,,,,,,
280835,CA,2022-07-08,,,,,,,,,,,,,
280836,AU,2022-07-08,,,,,,,1.1,1.1,0.0,0.0,1.0,,
280837,SA,2022-07-08,,,,,,,7.8,7.8,0.0,0.0,1.0,,
280838,US,2022-07-08,,,,,,,,,,,,,
280839,US,2022-07-08,,,,,,,20.950000000000003,41.900000000000006,1.0,1.0,2.0,33.25,
280840,NG,2022-07-09,,,,,,,,,,,,,
280841,AE,2022-07-09,,,,,,,,,,,,,
280842,DE,2022-07-09,,,,,,,,,,,,,
280843,BR,2022-07-09,,,,,,,,,,,,,
280844,ZA,2022-07-09,,,,,,,,,,,,,
280845,US,2022-07-09,,,,,,,2.75,5.5,2.0,0.0,2.0,,
280846,GB,2022-07-09,,,,,,,,,,,,,
280847,IN,2022-07-09,,,,,,,0.5,0.5,0.0,0.0,1.0,,
280848,UZ,2022-07-09,,,,,,,,,,,,,
280849,CA,2022-07-09,20749.0,Annual,2022-07-12,3 days,,,,,,,,,
280850,AU,2022-07-09,20695.0,Monthly,2022-07-10,1 days,1.0,4.0,35.15,70.3,2.0,1.0,2.0,83.0,
280851,IN,2022-07-09,,,,,,,28.4,56.8,2.0,0.0,2.0,,
280852,PK,2022-07-09,,,,,,,,,,,,,
280853,ID,2022-07-09,21306.0,Annual,2022-07-28,19 days,,,1.7,1.7,0.0,0.0,1.0,,
280854,KE,2022-07-09,,,,,1.0,5.0,58.8,58.8,1.0,2.0,1.0,66.5,
280855,IN,2022-07-09,,,,,,,,,,,,,
280856,IN,2022-07-09,,,,,,,,,,,,,
280857,PK,2022-07-09,,,,,,,,,,,,,
280858,GT,2022-07-09,,,,,,,,,,,,,
280859,IN,2022-07-09,,,,,,,,,,,,,
280860,BD,2022-07-09,,,,,,,14.6,14.6,1.0,0.0,1.0,,
280861,IN,2022-07-09,,,,,,,,,,,,,
280862,CA,2022-07-09,,,,,,,52.5,52.5,1.0,1.0,1.0,83.5,
280863,ET,2022-07-09,20805.0,Annual,2022-07-14,5 days,,,0.45,0.9,0.0,0.0,2.0,,
280864,IN,2022-07-09,,,,,,,,,,,,,
280865,PK,2022-07-09,,,,,,,2.8,2.8,0.0,0.0,1.0,,
280866,DK,2022-07-09,,,,,,,,,,,,,
280867,IN,2022-07-09,,,,,,,2.6,2.6,0.0,0.0,1.0,,
280868,DE,2022-07-09,20696.0,Annual,2022-07-10,1 days,,,2.1,2.1,0.0,0.0,1.0,,
280869,IL,2022-07-09,,,,,,,74.5,149.0,2.0,1.0,2.0,79.0,
280870,NG,2022-07-09,,,,,,,2.0,2.0,1.0,0.0,1.0,,
280871,IN,2022-07-09,,,,,,,,,,,,,
280872,CA,2022-07-09,,,,,,,,,,,,,
280873,NL,2022-07-09,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280874,SM,2022-07-09,,,,,,,,,,,,,
280875,NG,2022-07-09,,,,,,,12.0,12.0,0.0,0.0,1.0,,
280876,IN,2022-07-09,,,,,,,,,,,,,
280877,PH,2022-07-09,,,,,,,,,,,,,
280878,PK,2022-07-09,,,,,,,,,,,,,
280879,AU,2022-07-09,,,,,,,12.6,50.4,3.0,1.0,4.0,50.0,
280880,IN,2022-07-09,,,,,,,,,,,,,
280881,US,2022-07-09,,,,,,,36.6,36.6,1.0,0.0,1.0,,
280882,NG,2022-07-09,,,,,,,,,,,,,
280883,MY,2022-07-09,,,,,,,11.8,11.8,0.0,0.0,1.0,,
280884,IE,2022-07-09,,,,,,,1.7,1.7,0.0,0.0,1.0,,
280885,KR,2022-07-09,,,,,,,,,,,,,
280886,NO,2022-07-09,,,,,,,,,,,,,
280887,US,2022-07-09,,,,,,,,,,,,,
280888,IN,2022-07-09,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280889,ES,2022-07-09,,,,,,,,,,,,,
280890,IN,2022-07-09,,,,,,,15.149999999999999,30.299999999999997,1.0,0.0,2.0,,
280891,US,2022-07-09,,,,,,,18.7,18.7,0.0,0.0,1.0,,
280892,DE,2022-07-09,,,,,,,2.3,2.3,0.0,0.0,1.0,,
280893,IN,2022-07-09,,,,,,,,,,,,,
280894,PH,2022-07-09,,,,,1.0,5.0,20.6,41.2,2.0,1.0,2.0,67.0,
280895,IN,2022-07-09,,,,,,,,,,,,,
280896,AU,2022-07-09,,,,,,,1.1500000000000001,4.6000000000000005,0.0,0.0,4.0,,
280898,GB,2022-07-09,,,,,,,,,,,,,
280899,IN,2022-07-09,,,,,,,7.0,7.0,0.0,0.0,1.0,,
280900,SE,2022-07-09,,,,,,,,,,,,,
280901,US,2022-07-09,,,,,,,0.9,0.9,0.0,0.0,1.0,,
280902,NG,2022-07-09,,,,,,,,,,,,,
280903,IN,2022-07-09,,,,,,,,,,,,,
280904,IN,2022-07-09,,,,,,,,,,,,,
280905,IN,2022-07-09,,,,,,,,,,,,,
280906,US,2022-07-09,,,,,,,,,,,,,
280907,IN,2022-07-09,,,,,,,1.9,1.9,0.0,0.0,1.0,,
280908,LK,2022-07-09,,,,,,,1.7,1.7,0.0,0.0,1.0,,
280909,OM,2022-07-09,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280910,IN,2022-07-09,,,,,,,,,,,,,
280911,IN,2022-07-09,,,,,,,1.2,1.2,0.0,0.0,1.0,,
280912,PK,2022-07-09,,,,,,,,,,,,,
280913,GB,2022-07-09,20804.0,Annual,2022-07-14,5 days,,,,,,,,,
280914,BR,2022-07-09,,,,,,,,,,,,,
280915,IN,2022-07-09,,,,,,,,,,,,,
280916,US,2022-07-09,,,,,,,0.3,0.3,0.0,0.0,1.0,,
280917,IN,2022-07-09,,,,,,,,,,,,,
280918,ID,2022-07-09,,,,,,,,,,,,,
280919,IN,2022-07-09,,,,,,,,,,,,,
280920,US,2022-07-09,,,,,,,,,,,,,
280921,IN,2022-07-09,,,,,,,,,,,,,
280922,IN,2022-07-09,,,,,,,,,,,,,
280923,EG,2022-07-09,,,,,,,21.65,43.3,2.0,1.0,2.0,33.0,
280924,IN,2022-07-09,,,,,,,14.566666666666668,43.7,2.0,0.0,3.0,,
280925,US,2022-07-09,,,,,,,2.1,2.1,0.0,0.0,1.0,,
280926,IN,2022-07-09,,,,,,,3.8,3.8,0.0,0.0,1.0,,
280927,CH,2022-07-09,,,,,,,0.3,0.3,0.0,0.0,1.0,,
280928,BO,2022-07-09,,,,,,,,,,,,,
280929,TR,2022-07-09,,,,,,,6.75,13.5,1.0,0.0,2.0,,
280930,JM,2022-07-09,,,,,,,1.1,1.1,0.0,0.0,1.0,,
280931,IN,2022-07-09,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280933,FR,2022-07-09,,,,,,,,,,,,,
280934,NZ,2022-07-09,,,,,,,,,,,,,
280935,US,2022-07-09,,,,,,,,,,,,,
280936,FR,2022-07-09,,,,,,,,,,,,,
280937,GB,2022-07-09,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280938,DE,2022-07-09,,,,,,,,,,,,,
280939,DE,2022-07-09,,,,,,,2.1,2.1,0.0,0.0,1.0,,
280940,EG,2022-07-09,,,,,,,0.7,0.7,0.0,0.0,1.0,,
280941,DZ,2022-07-09,,,,,,,,,,,,,
280942,US,2022-07-09,,,,,,,5.6,5.6,0.0,0.0,1.0,,
280943,US,2022-07-09,,,,,,,26.0,26.0,0.0,0.0,1.0,,
280944,FR,2022-07-09,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280945,UY,2022-07-09,,,,,,,,,,,,,
280946,US,2022-07-09,,,,,,,23.28333333333333,139.7,2.0,0.0,6.0,,
280947,US,2022-07-09,,,,,,,,,,,,,
280948,GB,2022-07-10,,,,,,,28.35,56.7,2.0,2.0,2.0,75.0,
280949,EG,2022-07-10,,,,,,,,,,,,,
280950,IN,2022-07-10,,,,,,,,,,,,,
280951,IN,2022-07-10,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280952,US,2022-07-10,,,,,,,,,,,,,
280953,PE,2022-07-10,21068.0,Annual,2022-07-24,14 days,,,24.3,24.3,0.0,0.0,1.0,,
280955,US,2022-07-10,,,,,,,0.1,0.1,0.0,0.0,1.0,,
280956,IN,2022-07-10,,,,,,,15.7,15.7,1.0,0.0,1.0,,
280957,EG,2022-07-10,,,,,1.0,4.0,43.3,43.3,1.0,1.0,1.0,75.0,
280958,CA,2022-07-10,,,,,,,,,,,,,
280959,US,2022-07-10,,,,,,,,,,,,,
280960,EG,2022-07-10,,,,,,,,,,,,,
280961,IN,2022-07-10,,,,,,,,,,,,,
280962,CA,2022-07-10,,,,,,,28.4,28.4,1.0,0.0,1.0,,
280963,AU,2022-07-10,,,,,,,9.350000000000001,18.700000000000003,0.0,0.0,2.0,,
280964,IN,2022-07-10,,,,,,,,,,,,,
280965,IN,2022-07-10,,,,,,,,,,,,,
280966,IN,2022-07-10,,,,,,,2.7,2.7,0.0,0.0,1.0,,
280967,IN,2022-07-10,,,,,,,0.2,0.2,0.0,0.0,1.0,,
280968,EG,2022-07-10,,,,,,,0.9,1.8,0.0,0.0,2.0,,
280969,IN,2022-07-10,,,,,1.0,5.0,57.5,57.5,1.0,1.0,1.0,77.66666666666667,
280970,CY,2022-07-10,,,,,,,5.6,5.6,1.0,0.0,1.0,,
280971,IN,2022-07-10,,,,,,,0.4,0.4,0.0,0.0,1.0,,
280972,GB,2022-07-10,,,,,,,,,,,,,
280973,DE,2022-07-10,,,,,,,1.8250000000000002,7.300000000000001,0.0,0.0,4.0,,
280974,BE,2022-07-10,,,,,,,24.9,24.9,0.0,1.0,1.0,83.5,
280975,IN,2022-07-10,,,,,,,,,,,,,
280976,NZ,2022-07-10,,,,,,,,,,,,,
280977,DE,2022-07-10,,,,,,,,,,,,,
280978,IN,2022-07-10,,,,,,,9.7,9.7,1.0,0.0,1.0,,
280979,DE,2022-07-10,,,,,,,,,,,,,
280980,GB,2022-07-10,,,,,,,,,,,,,
280981,IN,2022-07-10,,,,,,,,,,,,,
280982,US,2022-07-10,,,,,,,,,,,,,
280983,ES,2022-07-10,,,,,,,6.2,6.2,0.0,0.0,1.0,,
280984,GH,2022-07-10,,,,,,,,,,,,,
280985,AZ,2022-07-10,,,,,,,,,,,,,
280986,DE,2022-07-10,,,,,,,,,,,,,
280987,AU,2022-07-10,,,,,,,,,,,,,
280988,US,2022-07-10,,,,,,,,,,,,,
280989,IN,2022-07-10,,,,,,,,,,,,,
280990,RS,2022-07-10,,,,,,,,,,,,,
280991,IN,2022-07-10,,,,,,,,,,,,,
280992,IN,2022-07-10,,,,,,,,,,,,,
280993,IN,2022-07-10,,,,,,,0.5,0.5,0.0,0.0,1.0,,
280994,IN,2022-07-10,,,,,,,1.1,1.1,0.0,0.0,1.0,,
280995,IN,2022-07-10,,,,,,,6.4,6.4,0.0,0.0,1.0,,
280996,TN,2022-07-10,,,,,,,,,,,,,
280997,TZ,2022-07-10,,,,,,,,,,,,,
